Cluster,Direction,Target,Source,Value
1,Protein -> Niche,TFPI2,DHRS2,0.8516834814197669
1,Protein -> Niche,TFPI2,FSIP1,0.3231333106286253
1,Protein -> Niche,TFPI2,GASK1B,0.1578288900171378
1,Protein -> Niche,TFPI2,IGFBP5,0.41171446861835936
1,Protein -> Niche,TFPI2,IGHA1,0.20458266197568756
1,Protein -> Niche,TFPI2,KRT17,0.389969454546553
1,Protein -> Niche,TFPI2,MZB1,0.1435029772639414
1,Protein -> Niche,TFPI2,POU2AF1,0.2881574057482397
1,Protein -> Niche,TFPI2,SDK2,0.21229931702996097
1,Protein -> Niche,TFPI2,SERPINA3,0.10242467596871718
1,Protein -> Niche,TFPI2,SLC19A2,0.3022756018169889
1,Protein -> Niche,TFPI2,SPP1,0.1880880600516294
1,Protein -> Niche,TFPI2,SYNPO2,0.17603620893760333
1,Protein -> Niche,TFPI2,TMEM64,0.35574012885588224
1,Protein -> Niche,TIMP3,ADCY1,0.3031943378576663
1,Protein -> Niche,TIMP3,AEBP1,0.545818290132417
1,Protein -> Niche,TIMP3,AIMP1,0.3740268467247375
1,Protein -> Niche,TIMP3,CA2,0.35929255387753384
1,Protein -> Niche,TIMP3,CD79A,0.1523286888312445
1,Protein -> Niche,TIMP3,CLU,0.39146047077885077
1,Protein -> Niche,TIMP3,DHRS2,1.0
1,Protein -> Niche,TIMP3,FSIP1,0.498959331327168
1,Protein -> Niche,TIMP3,GASK1B,0.2120448606676679
1,Protein -> Niche,TIMP3,IGFBP5,0.3258425021961519
1,Protein -> Niche,TIMP3,IGHA1,0.4045823767321922
1,Protein -> Niche,TIMP3,KRT17,0.18025957784748267
1,Protein -> Niche,TIMP3,MZB1,0.3491542970298624
1,Protein -> Niche,TIMP3,POU2AF1,0.35530232298474285
1,Protein -> Niche,TIMP3,SDK2,0.20772149062295128
1,Protein -> Niche,TIMP3,SERPINA3,0.15936110780133933
1,Protein -> Niche,TIMP3,SLC19A2,0.21106403016556563
1,Protein -> Niche,TIMP3,SPP1,0.2882555269593981
1,Protein -> Niche,TIMP3,SYNPO2,0.12450666565086765
1,Protein -> Niche,TIMP3,TMEM64,0.2108054103527544
2,Protein -> Niche,ADCY1,ADCY1,0.4433453604760696
2,Protein -> Niche,ADCY1,AGR3,0.7415887082037866
2,Protein -> Niche,ADCY1,AIMP1,0.43747661804698146
2,Protein -> Niche,ADCY1,ARHGAP29,0.75960003508807
2,Protein -> Niche,ADCY1,CA2,0.3950534622991646
2,Protein -> Niche,ADCY1,DHRS2,0.7967650921166609
2,Protein -> Niche,ADCY1,IGFBP5,0.41192476928778116
2,Protein -> Niche,ADCY1,IGHA1,0.21446950303374962
2,Protein -> Niche,ADCY1,LTF,0.5685042237085365
2,Protein -> Niche,ADCY1,MDK,0.3322592010498629
2,Protein -> Niche,ADCY1,MZB1,0.3017500457060644
2,Protein -> Niche,ADCY1,NPY1R,0.2836312367762158
2,Protein -> Niche,ADCY1,PPM1H,0.5583373159010365
2,Protein -> Niche,ADCY1,PYDC1,0.4692114756724143
2,Protein -> Niche,ADCY1,SDK2,0.31319218044974956
2,Protein -> Niche,ADCY1,SERPINA5,0.31063276264294987
2,Protein -> Niche,ADCY1,SERPINA6,0.44628705734851637
2,Protein -> Niche,ADCY1,SQLE,0.4190745642874665
2,Protein -> Niche,ADCY1,TMEM64,0.43790207200536163
2,Protein -> Niche,ADCY1,ZNF385B,0.7325290591277109
2,Protein -> Niche,BMPR1B,ADCY1,0.2914368720663256
2,Protein -> Niche,BMPR1B,AGR3,0.4913877520300458
2,Protein -> Niche,BMPR1B,AIMP1,0.5306026940711774
2,Protein -> Niche,BMPR1B,ARHGAP29,0.3837854612420426
2,Protein -> Niche,BMPR1B,CA2,0.5075579059265456
2,Protein -> Niche,BMPR1B,DHRS2,1.0
2,Protein -> Niche,BMPR1B,IGFBP5,0.37273294397740886
2,Protein -> Niche,BMPR1B,IGHA1,0.21264982696123125
2,Protein -> Niche,BMPR1B,LTF,0.6750086241435655
2,Protein -> Niche,BMPR1B,MDK,0.4599289649581796
2,Protein -> Niche,BMPR1B,MZB1,0.2456397729051264
2,Protein -> Niche,BMPR1B,NPY1R,0.32666788307834693
2,Protein -> Niche,BMPR1B,PPM1H,0.39802948517733117
2,Protein -> Niche,BMPR1B,PYDC1,0.6299068005199249
2,Protein -> Niche,BMPR1B,SDK2,0.28837271054152686
2,Protein -> Niche,BMPR1B,SERPINA5,0.2091726284576619
2,Protein -> Niche,BMPR1B,SERPINA6,0.28462378601234717
2,Protein -> Niche,BMPR1B,SQLE,0.18077530144218212
2,Protein -> Niche,BMPR1B,TMEM64,0.24194412594416292
2,Protein -> Niche,BMPR1B,ZNF385B,0.3326369863514379
2,Protein -> Niche,CA2,ADCY1,0.3029463550556686
2,Protein -> Niche,CA2,AGR3,0.5638057993410248
2,Protein -> Niche,CA2,AIMP1,0.6820244060251812
2,Protein -> Niche,CA2,ARHGAP29,0.45363367741143434
2,Protein -> Niche,CA2,CA2,0.8044150647542274
2,Protein -> Niche,CA2,DHRS2,0.8540447259281159
2,Protein -> Niche,CA2,IGFBP5,0.6012693947244165
2,Protein -> Niche,CA2,IGHA1,0.23699300326054645
2,Protein -> Niche,CA2,LTF,0.5115807900155742
2,Protein -> Niche,CA2,MDK,0.4452693304968817
2,Protein -> Niche,CA2,MZB1,0.3491629371898766
2,Protein -> Niche,CA2,NPY1R,0.36163463227285453
2,Protein -> Niche,CA2,PPM1H,0.4232343227327932
2,Protein -> Niche,CA2,PYDC1,0.4153623297176212
2,Protein -> Niche,CA2,SDK2,0.3581515750705496
2,Protein -> Niche,CA2,SERPINA5,0.20529716895337785
2,Protein -> Niche,CA2,SERPINA6,0.3062440938419934
2,Protein -> Niche,CA2,SQLE,0.29307890752421933
2,Protein -> Niche,CA2,TMEM64,0.41355217817809437
2,Protein -> Niche,CA2,ZNF385B,0.4049507032234898
2,Protein -> Niche,CD79A,ADCY1,0.45682795402664766
2,Protein -> Niche,CD79A,AGR3,0.7970126796126586
2,Protein -> Niche,CD79A,AIMP1,0.6345183974443342
2,Protein -> Niche,CD79A,ARHGAP29,1.0
2,Protein -> Niche,CD79A,CA2,0.3741611288387764
2,Protein -> Niche,CD79A,DHRS2,0.8693020291601629
2,Protein -> Niche,CD79A,IGFBP5,0.5068950176213571
2,Protein -> Niche,CD79A,IGHA1,0.5592010671391746
2,Protein -> Niche,CD79A,LTF,0.6813581728441033
2,Protein -> Niche,CD79A,MDK,0.6238068757776355
2,Protein -> Niche,CD79A,MZB1,0.8095806653102467
2,Protein -> Niche,CD79A,NPY1R,0.4374154069000302
2,Protein -> Niche,CD79A,PPM1H,0.41880842591612766
2,Protein -> Niche,CD79A,PYDC1,0.4763390382771279
2,Protein -> Niche,CD79A,SDK2,0.5591562468996177
2,Protein -> Niche,CD79A,SERPINA5,0.4527470833563756
2,Protein -> Niche,CD79A,SERPINA6,0.4823431766792195
2,Protein -> Niche,CD79A,SQLE,0.5987849299679728
2,Protein -> Niche,CD79A,TMEM64,0.9675704165211236
2,Protein -> Niche,CD79A,ZNF385B,0.7225102155791301
2,Protein -> Niche,CORO1A,ADCY1,0.20086385054835634
2,Protein -> Niche,CORO1A,AGR3,0.4594975489048081
2,Protein -> Niche,CORO1A,AIMP1,0.42821675476969207
2,Protein -> Niche,CORO1A,ARHGAP29,0.4814873567230485
2,Protein -> Niche,CORO1A,CA2,0.27525668425908684
2,Protein -> Niche,CORO1A,DHRS2,0.4248764692512167
2,Protein -> Niche,CORO1A,IGFBP5,0.5406603907363222
2,Protein -> Niche,CORO1A,IGHA1,0.3474368379450098
2,Protein -> Niche,CORO1A,LTF,1.0
2,Protein -> Niche,CORO1A,MDK,0.33751625226003157
2,Protein -> Niche,CORO1A,MZB1,0.18868364358387682
2,Protein -> Niche,CORO1A,NPY1R,0.1174134068659676
2,Protein -> Niche,CORO1A,PPM1H,0.22138632281007942
2,Protein -> Niche,CORO1A,PYDC1,0.4806391103948117
2,Protein -> Niche,CORO1A,SDK2,0.3770774290861746
2,Protein -> Niche,CORO1A,SERPINA5,0.25977625496063605
2,Protein -> Niche,CORO1A,SERPINA6,0.3089452824394241
2,Protein -> Niche,CORO1A,SQLE,0.26768344946840106
2,Protein -> Niche,CORO1A,TMEM64,0.37356690043781077
2,Protein -> Niche,CORO1A,ZNF385B,0.5424637707355747
2,Protein -> Niche,FOXJ1,ADCY1,0.2898753199754198
2,Protein -> Niche,FOXJ1,AGR3,0.8935562978142854
2,Protein -> Niche,FOXJ1,AIMP1,0.6048009084891145
2,Protein -> Niche,FOXJ1,ARHGAP29,0.3496600999636143
2,Protein -> Niche,FOXJ1,CA2,0.4018580884084597
2,Protein -> Niche,FOXJ1,DHRS2,0.8840377647536646
2,Protein -> Niche,FOXJ1,IGFBP5,0.28975924458153657
2,Protein -> Niche,FOXJ1,IGHA1,0.37548617211145413
2,Protein -> Niche,FOXJ1,LTF,0.5699016096016447
2,Protein -> Niche,FOXJ1,MDK,0.4003887786793494
2,Protein -> Niche,FOXJ1,MZB1,0.3055784845919168
2,Protein -> Niche,FOXJ1,NPY1R,0.5179850259045562
2,Protein -> Niche,FOXJ1,PPM1H,0.22086522305296682
2,Protein -> Niche,FOXJ1,PYDC1,0.3310237284676274
2,Protein -> Niche,FOXJ1,SDK2,0.17534645660354561
2,Protein -> Niche,FOXJ1,SERPINA5,0.12155645166860782
2,Protein -> Niche,FOXJ1,SERPINA6,0.28530313245501465
2,Protein -> Niche,FOXJ1,SQLE,0.2761985414989874
2,Protein -> Niche,FOXJ1,TMEM64,0.2369537191470001
2,Protein -> Niche,FOXJ1,ZNF385B,0.33774738218294015
2,Protein -> Niche,IGHA1,ADCY1,0.33554010856857375
2,Protein -> Niche,IGHA1,AGR3,0.35715921233203146
2,Protein -> Niche,IGHA1,AIMP1,0.21759825127707785
2,Protein -> Niche,IGHA1,ARHGAP29,0.4949967654441406
2,Protein -> Niche,IGHA1,CA2,0.2620909679230208
2,Protein -> Niche,IGHA1,DHRS2,0.6103244915425277
2,Protein -> Niche,IGHA1,IGFBP5,0.250838753196414
2,Protein -> Niche,IGHA1,IGHA1,1.0
2,Protein -> Niche,IGHA1,LTF,0.8005218611807289
2,Protein -> Niche,IGHA1,MDK,0.42006386254773964
2,Protein -> Niche,IGHA1,MZB1,0.7649896023429387
2,Protein -> Niche,IGHA1,NPY1R,0.3721149429896635
2,Protein -> Niche,IGHA1,PPM1H,0.3401183907344204
2,Protein -> Niche,IGHA1,PYDC1,0.48823401904802277
2,Protein -> Niche,IGHA1,SDK2,0.2777838100113896
2,Protein -> Niche,IGHA1,SERPINA5,0.2342186757348629
2,Protein -> Niche,IGHA1,SERPINA6,0.27343080793687863
2,Protein -> Niche,IGHA1,SQLE,0.49008915581712886
2,Protein -> Niche,IGHA1,TMEM64,0.6614281507044278
2,Protein -> Niche,IGHA1,ZNF385B,0.41084150205517517
2,Protein -> Niche,MS4A1,ADCY1,0.2134298217067696
2,Protein -> Niche,MS4A1,AGR3,0.551799002821196
2,Protein -> Niche,MS4A1,AIMP1,0.4378317196450573
2,Protein -> Niche,MS4A1,ARHGAP29,0.6289638463160112
2,Protein -> Niche,MS4A1,CA2,0.24798424274969863
2,Protein -> Niche,MS4A1,DHRS2,0.5864908292759777
2,Protein -> Niche,MS4A1,IGFBP5,0.4140272254464168
2,Protein -> Niche,MS4A1,IGHA1,0.3286795021648159
2,Protein -> Niche,MS4A1,LTF,1.0
2,Protein -> Niche,MS4A1,MDK,0.5198383577209329
2,Protein -> Niche,MS4A1,MZB1,0.2267964034024658
2,Protein -> Niche,MS4A1,NPY1R,0.1599600973274668
2,Protein -> Niche,MS4A1,PPM1H,0.19885945906652924
2,Protein -> Niche,MS4A1,PYDC1,0.5810748409280716
2,Protein -> Niche,MS4A1,SDK2,0.4400423367545945
2,Protein -> Niche,MS4A1,SERPINA5,0.26022153519815294
2,Protein -> Niche,MS4A1,SERPINA6,0.22357926833440944
2,Protein -> Niche,MS4A1,SQLE,0.2533710828542826
2,Protein -> Niche,MS4A1,TMEM64,0.5532761269567734
2,Protein -> Niche,MS4A1,ZNF385B,0.48826609780502794
2,Protein -> Niche,MTBP,ADCY1,0.365046167055489
2,Protein -> Niche,MTBP,AGR3,0.7452493043705674
2,Protein -> Niche,MTBP,AIMP1,0.4560327704028108
2,Protein -> Niche,MTBP,ARHGAP29,1.0
2,Protein -> Niche,MTBP,CA2,0.4347764019793108
2,Protein -> Niche,MTBP,DHRS2,0.7340204777627706
2,Protein -> Niche,MTBP,IGFBP5,0.7676604619132321
2,Protein -> Niche,MTBP,IGHA1,0.29173738996995374
2,Protein -> Niche,MTBP,LTF,0.7167700535710498
2,Protein -> Niche,MTBP,MDK,0.5838449127089562
2,Protein -> Niche,MTBP,MZB1,0.4209281454911217
2,Protein -> Niche,MTBP,NPY1R,0.3094319313100668
2,Protein -> Niche,MTBP,PPM1H,0.7783487845835838
2,Protein -> Niche,MTBP,PYDC1,0.637045259213453
2,Protein -> Niche,MTBP,SDK2,0.5288656229519342
2,Protein -> Niche,MTBP,SERPINA5,0.37754810603808403
2,Protein -> Niche,MTBP,SERPINA6,0.2802553191294346
2,Protein -> Niche,MTBP,SQLE,0.649689516839885
2,Protein -> Niche,MTBP,TMEM64,0.9759270782861196
2,Protein -> Niche,MTBP,ZNF385B,0.5894933718571634
2,Protein -> Niche,MUC5B,ADCY1,0.4414068246298518
2,Protein -> Niche,MUC5B,AGR3,0.7126025055402818
2,Protein -> Niche,MUC5B,AIMP1,0.44615420157370017
2,Protein -> Niche,MUC5B,ARHGAP29,0.7465320616096227
2,Protein -> Niche,MUC5B,CA2,0.3203269388549499
2,Protein -> Niche,MUC5B,DHRS2,0.8389800424922428
2,Protein -> Niche,MUC5B,IGFBP5,0.3848738856967573
2,Protein -> Niche,MUC5B,IGHA1,0.25365201212141864
2,Protein -> Niche,MUC5B,LTF,0.5332295629841511
2,Protein -> Niche,MUC5B,MDK,0.2749213342917519
2,Protein -> Niche,MUC5B,MZB1,0.2767618292810451
2,Protein -> Niche,MUC5B,NPY1R,0.3004855875628928
2,Protein -> Niche,MUC5B,PPM1H,0.49743842453287557
2,Protein -> Niche,MUC5B,PYDC1,0.3312908363408294
2,Protein -> Niche,MUC5B,SDK2,0.290777302963626
2,Protein -> Niche,MUC5B,SERPINA5,0.346779517021502
2,Protein -> Niche,MUC5B,SERPINA6,0.6031038874218999
2,Protein -> Niche,MUC5B,SQLE,0.46250212421291986
2,Protein -> Niche,MUC5B,TMEM64,0.34666009186803615
2,Protein -> Niche,MUC5B,ZNF385B,1.0
2,Protein -> Niche,MUCL1,ADCY1,0.2760166321412004
2,Protein -> Niche,MUCL1,AGR3,0.2933065945609376
2,Protein -> Niche,MUCL1,AIMP1,0.1984320922957782
2,Protein -> Niche,MUCL1,ARHGAP29,0.31906427443368823
2,Protein -> Niche,MUCL1,CA2,0.3353714552130072
2,Protein -> Niche,MUCL1,DHRS2,0.46000773538026396
2,Protein -> Niche,MUCL1,IGFBP5,0.20487607857899526
2,Protein -> Niche,MUCL1,IGHA1,0.17156565446989813
2,Protein -> Niche,MUCL1,LTF,0.30652376948340837
2,Protein -> Niche,MUCL1,MDK,0.284681479267759
2,Protein -> Niche,MUCL1,MZB1,0.19773419284881755
2,Protein -> Niche,MUCL1,NPY1R,0.16624727290589952
2,Protein -> Niche,MUCL1,PPM1H,0.2959375172810034
2,Protein -> Niche,MUCL1,PYDC1,0.2611336750859964
2,Protein -> Niche,MUCL1,SDK2,0.15322553990210216
2,Protein -> Niche,MUCL1,SERPINA5,0.11391967433044989
2,Protein -> Niche,MUCL1,SERPINA6,0.22342521928398576
2,Protein -> Niche,MUCL1,SQLE,0.1571509970625309
2,Protein -> Niche,MUCL1,TMEM64,0.18484990034228438
2,Protein -> Niche,MUCL1,ZNF385B,0.2970090599238537
2,Protein -> Niche,MZB1,ADCY1,0.3316306322289533
2,Protein -> Niche,MZB1,AGR3,0.44174728979294414
2,Protein -> Niche,MZB1,AIMP1,0.382350872940247
2,Protein -> Niche,MZB1,ARHGAP29,0.6153378899671099
2,Protein -> Niche,MZB1,CA2,0.28372140087382175
2,Protein -> Niche,MZB1,DHRS2,0.5915977500421093
2,Protein -> Niche,MZB1,IGFBP5,0.3630874193598557
2,Protein -> Niche,MZB1,IGHA1,0.953761634635289
2,Protein -> Niche,MZB1,LTF,0.7323214825112689
2,Protein -> Niche,MZB1,MDK,0.34721692423512485
2,Protein -> Niche,MZB1,MZB1,0.9999999999999999
2,Protein -> Niche,MZB1,NPY1R,0.3735826083746078
2,Protein -> Niche,MZB1,PPM1H,0.38392721963595255
2,Protein -> Niche,MZB1,PYDC1,0.3868236995143086
2,Protein -> Niche,MZB1,SDK2,0.36641790280415937
2,Protein -> Niche,MZB1,SERPINA5,0.32516796451162977
2,Protein -> Niche,MZB1,SERPINA6,0.2703815609200923
2,Protein -> Niche,MZB1,SQLE,0.47581814873492256
2,Protein -> Niche,MZB1,TMEM64,0.6387137964316004
2,Protein -> Niche,MZB1,ZNF385B,0.5051578125708054
2,Protein -> Niche,P2RY10,ADCY1,0.27728156745787214
2,Protein -> Niche,P2RY10,AGR3,0.6332500964626425
2,Protein -> Niche,P2RY10,AIMP1,0.4597178094788341
2,Protein -> Niche,P2RY10,ARHGAP29,0.8544079018760173
2,Protein -> Niche,P2RY10,CA2,0.3386396838798912
2,Protein -> Niche,P2RY10,DHRS2,0.6229153954055058
2,Protein -> Niche,P2RY10,IGFBP5,0.7112334778365172
2,Protein -> Niche,P2RY10,IGHA1,0.41501075387721276
2,Protein -> Niche,P2RY10,LTF,1.0
2,Protein -> Niche,P2RY10,MDK,0.40532502366531653
2,Protein -> Niche,P2RY10,MZB1,0.37198118660416
2,Protein -> Niche,P2RY10,NPY1R,0.2444991359000991
2,Protein -> Niche,P2RY10,PPM1H,0.369486586172488
2,Protein -> Niche,P2RY10,PYDC1,0.5053927929911742
2,Protein -> Niche,P2RY10,SDK2,0.5501871538210128
2,Protein -> Niche,P2RY10,SERPINA5,0.3385660560196868
2,Protein -> Niche,P2RY10,SERPINA6,0.2848530094471853
2,Protein -> Niche,P2RY10,SQLE,0.4543612673596791
2,Protein -> Niche,P2RY10,TMEM64,0.8129648771266039
2,Protein -> Niche,P2RY10,ZNF385B,0.5252672609382614
2,Protein -> Niche,PEG10,ADCY1,0.35080897593727906
2,Protein -> Niche,PEG10,AGR3,0.6903907592054834
2,Protein -> Niche,PEG10,AIMP1,0.36875323906079005
2,Protein -> Niche,PEG10,ARHGAP29,1.0000000000000002
2,Protein -> Niche,PEG10,CA2,0.36691382293613173
2,Protein -> Niche,PEG10,DHRS2,0.48680681078048005
2,Protein -> Niche,PEG10,IGFBP5,0.5792329294015098
2,Protein -> Niche,PEG10,IGHA1,0.30271481454254473
2,Protein -> Niche,PEG10,LTF,0.6755096800488716
2,Protein -> Niche,PEG10,MDK,0.3589748931004471
2,Protein -> Niche,PEG10,MZB1,0.42385998142847015
2,Protein -> Niche,PEG10,NPY1R,0.22811729458657212
2,Protein -> Niche,PEG10,PPM1H,0.6088452373936805
2,Protein -> Niche,PEG10,PYDC1,0.47603433711158294
2,Protein -> Niche,PEG10,SDK2,0.5035899803064224
2,Protein -> Niche,PEG10,SERPINA5,0.40053259408674774
2,Protein -> Niche,PEG10,SERPINA6,0.28784683041406006
2,Protein -> Niche,PEG10,SQLE,0.5061937024966988
2,Protein -> Niche,PEG10,TMEM64,0.8810401661706214
2,Protein -> Niche,PEG10,ZNF385B,0.6513118395428019
2,Protein -> Niche,PLCG2,ADCY1,0.5056065655624223
2,Protein -> Niche,PLCG2,AGR3,0.6657435008423065
2,Protein -> Niche,PLCG2,AIMP1,0.5961775220114558
2,Protein -> Niche,PLCG2,ARHGAP29,0.840381810891105
2,Protein -> Niche,PLCG2,CA2,0.5062625772941544
2,Protein -> Niche,PLCG2,DHRS2,0.9314502212171992
2,Protein -> Niche,PLCG2,IGFBP5,0.5544979749538242
2,Protein -> Niche,PLCG2,IGHA1,0.5497634075678423
2,Protein -> Niche,PLCG2,LTF,0.9505513333607725
2,Protein -> Niche,PLCG2,MDK,0.518087026743545
2,Protein -> Niche,PLCG2,MZB1,0.6790482865510524
2,Protein -> Niche,PLCG2,NPY1R,0.35812728582024866
2,Protein -> Niche,PLCG2,PPM1H,0.37481279858516997
2,Protein -> Niche,PLCG2,PYDC1,0.5658774424645092
2,Protein -> Niche,PLCG2,SDK2,0.47647472156960385
2,Protein -> Niche,PLCG2,SERPINA5,0.4976392054353597
2,Protein -> Niche,PLCG2,SERPINA6,0.5261706037201792
2,Protein -> Niche,PLCG2,SQLE,0.5382458422976808
2,Protein -> Niche,PLCG2,TMEM64,0.7614843720855117
2,Protein -> Niche,PLCG2,ZNF385B,0.8785692702872775
2,Protein -> Niche,POU2AF1,ADCY1,0.45370203121391695
2,Protein -> Niche,POU2AF1,AGR3,0.6596066674050206
2,Protein -> Niche,POU2AF1,AIMP1,0.4893839030321232
2,Protein -> Niche,POU2AF1,ARHGAP29,0.8480989449867171
2,Protein -> Niche,POU2AF1,CA2,0.4399484147048964
2,Protein -> Niche,POU2AF1,DHRS2,0.7644065410257436
2,Protein -> Niche,POU2AF1,IGFBP5,0.6450361968020536
2,Protein -> Niche,POU2AF1,IGHA1,0.8847548057630823
2,Protein -> Niche,POU2AF1,LTF,0.7618254239534151
2,Protein -> Niche,POU2AF1,MDK,0.4622872375984485
2,Protein -> Niche,POU2AF1,MZB1,1.0000000000000002
2,Protein -> Niche,POU2AF1,NPY1R,0.4426057804483622
2,Protein -> Niche,POU2AF1,PPM1H,0.5015358446589963
2,Protein -> Niche,POU2AF1,PYDC1,0.512328817270663
2,Protein -> Niche,POU2AF1,SDK2,0.5678894531364772
2,Protein -> Niche,POU2AF1,SERPINA5,0.46131504301690074
2,Protein -> Niche,POU2AF1,SERPINA6,0.3871871600575922
2,Protein -> Niche,POU2AF1,SQLE,0.589680538117191
2,Protein -> Niche,POU2AF1,TMEM64,0.8929462840412224
2,Protein -> Niche,POU2AF1,ZNF385B,0.7190008336726323
2,Protein -> Niche,RAC2,ADCY1,0.25010485578967406
2,Protein -> Niche,RAC2,AGR3,0.5716888765102625
2,Protein -> Niche,RAC2,AIMP1,0.4125018888571084
2,Protein -> Niche,RAC2,ARHGAP29,0.6220289820104412
2,Protein -> Niche,RAC2,CA2,0.20835026703920168
2,Protein -> Niche,RAC2,DHRS2,0.6127319008665851
2,Protein -> Niche,RAC2,IGFBP5,0.34785500891173016
2,Protein -> Niche,RAC2,IGHA1,0.40744302232997814
2,Protein -> Niche,RAC2,LTF,1.0
2,Protein -> Niche,RAC2,MDK,0.48465550702643245
2,Protein -> Niche,RAC2,MZB1,0.24583525239956192
2,Protein -> Niche,RAC2,NPY1R,0.1800440310915841
2,Protein -> Niche,RAC2,PPM1H,0.21384599176990846
2,Protein -> Niche,RAC2,PYDC1,0.4717919216875877
2,Protein -> Niche,RAC2,SDK2,0.3281002501576143
2,Protein -> Niche,RAC2,SERPINA5,0.2598367314489961
2,Protein -> Niche,RAC2,SERPINA6,0.2950962413394791
2,Protein -> Niche,RAC2,SQLE,0.2778751610142252
2,Protein -> Niche,RAC2,TMEM64,0.41557826505741857
2,Protein -> Niche,RAC2,ZNF385B,0.6261071379498355
2,Protein -> Niche,SERPINA6,ADCY1,0.48280952108078684
2,Protein -> Niche,SERPINA6,AGR3,0.6669990623689606
2,Protein -> Niche,SERPINA6,AIMP1,0.6227570488407281
2,Protein -> Niche,SERPINA6,ARHGAP29,0.5382033258253149
2,Protein -> Niche,SERPINA6,CA2,0.6329504180401988
2,Protein -> Niche,SERPINA6,DHRS2,0.6525035074133605
2,Protein -> Niche,SERPINA6,IGFBP5,0.4845904232664336
2,Protein -> Niche,SERPINA6,IGHA1,0.3175003086967292
2,Protein -> Niche,SERPINA6,LTF,0.8213417769338924
2,Protein -> Niche,SERPINA6,MDK,0.335429133888989
2,Protein -> Niche,SERPINA6,MZB1,0.3169368190861439
2,Protein -> Niche,SERPINA6,NPY1R,0.28520540986240805
2,Protein -> Niche,SERPINA6,PPM1H,0.4509154272167743
2,Protein -> Niche,SERPINA6,PYDC1,0.4065650862713484
2,Protein -> Niche,SERPINA6,SDK2,0.29854222534019487
2,Protein -> Niche,SERPINA6,SERPINA5,0.26073757450905116
2,Protein -> Niche,SERPINA6,SERPINA6,0.7858981254518829
2,Protein -> Niche,SERPINA6,SQLE,0.3858475316866977
2,Protein -> Niche,SERPINA6,TMEM64,0.3082071409732826
2,Protein -> Niche,SERPINA6,ZNF385B,0.7044103505801054
2,Protein -> Niche,SP140,ADCY1,0.3120995695738281
2,Protein -> Niche,SP140,AGR3,0.5754338377118529
2,Protein -> Niche,SP140,AIMP1,0.445839262807405
2,Protein -> Niche,SP140,ARHGAP29,0.6596612651981331
2,Protein -> Niche,SP140,CA2,0.2984267142076025
2,Protein -> Niche,SP140,DHRS2,0.4048070995823198
2,Protein -> Niche,SP140,IGFBP5,0.6053349057696149
2,Protein -> Niche,SP140,IGHA1,0.38497633346163773
2,Protein -> Niche,SP140,LTF,1.0
2,Protein -> Niche,SP140,MDK,0.3850031922233518
2,Protein -> Niche,SP140,MZB1,0.2982126300730418
2,Protein -> Niche,SP140,NPY1R,0.18969412937772473
2,Protein -> Niche,SP140,PPM1H,0.3356523603324838
2,Protein -> Niche,SP140,PYDC1,0.4788956923738685
2,Protein -> Niche,SP140,SDK2,0.4533362029741797
2,Protein -> Niche,SP140,SERPINA5,0.3324122855880296
2,Protein -> Niche,SP140,SERPINA6,0.3420032493641267
2,Protein -> Niche,SP140,SQLE,0.4144648601267334
2,Protein -> Niche,SP140,TMEM64,0.5501004146404287
2,Protein -> Niche,SP140,ZNF385B,0.47030637641843015
2,Protein -> Niche,SPOCK2,ADCY1,0.18688615377559853
2,Protein -> Niche,SPOCK2,AGR3,0.4364959968315547
2,Protein -> Niche,SPOCK2,AIMP1,0.3810139975673676
2,Protein -> Niche,SPOCK2,ARHGAP29,0.43299810171583003
2,Protein -> Niche,SPOCK2,CA2,0.23612073634074746
2,Protein -> Niche,SPOCK2,DHRS2,0.4564754874045357
2,Protein -> Niche,SPOCK2,IGFBP5,0.4097142020493863
2,Protein -> Niche,SPOCK2,IGHA1,0.4117315911125961
2,Protein -> Niche,SPOCK2,LTF,1.0000000000000002
2,Protein -> Niche,SPOCK2,MDK,0.43950237700770567
2,Protein -> Niche,SPOCK2,MZB1,0.22786513419783352
2,Protein -> Niche,SPOCK2,NPY1R,0.13465260763721737
2,Protein -> Niche,SPOCK2,PPM1H,0.17464865531264492
2,Protein -> Niche,SPOCK2,PYDC1,0.4269241679785006
2,Protein -> Niche,SPOCK2,SDK2,0.3265985682605747
2,Protein -> Niche,SPOCK2,SERPINA5,0.17569251317706971
2,Protein -> Niche,SPOCK2,SERPINA6,0.29078029318041054
2,Protein -> Niche,SPOCK2,SQLE,0.27873016462671557
2,Protein -> Niche,SPOCK2,TMEM64,0.31660937341537204
2,Protein -> Niche,SPOCK2,ZNF385B,0.4585339941830488
3,Protein -> Niche,ADCY1,ADCY1,0.4433453604760696
3,Protein -> Niche,ADCY1,AGR3,0.7415887082037866
3,Protein -> Niche,ADCY1,AIMP1,0.43747661804698146
3,Protein -> Niche,ADCY1,AKNA,0.2524777118062408
3,Protein -> Niche,ADCY1,ARHGAP29,0.75960003508807
3,Protein -> Niche,ADCY1,CA2,0.3950534622991646
3,Protein -> Niche,ADCY1,DHRS2,0.7967650921166609
3,Protein -> Niche,ADCY1,GPR183,0.15711809678442912
3,Protein -> Niche,ADCY1,LTF,0.5685042237085365
3,Protein -> Niche,ADCY1,MDK,0.3322592010498629
