Cluster,Direction,Target,Source,Value
5,Protein -> Niche,Aagab,ErythroidCells.LY76,0.371108993
5,Protein -> Niche,Aagab,FCER1A,0.099632169
5,Protein -> Niche,Aagab,Folate.Receptor,0.137698544
5,Protein -> Niche,Aagab,Ly.6A.E,0
5,Protein -> Niche,Aagab,MAdCAM.1,0.101248482
5,Protein -> Niche,Aagab,NK.1.1.KLRB1,0.610938766
5,Protein -> Niche,Aagab,Notch1,0.453601775
5,Protein -> Niche,Aagab,P2RY12,0.232850866
5,Protein -> Niche,Aagab,PanendothelialCellAntigen,0.104643039
5,Protein -> Niche,Aagab,SiglecH.SIGLEC,0.091906787
5,Protein -> Niche,Edf1,CD102.ICAM2,0.215224949
5,Protein -> Niche,Edf1,CD117.KIT,0.527485258
5,Protein -> Niche,Edf1,CD201.EPCR,0.126409174
5,Protein -> Niche,Edf1,CD304.NPR1,0.557727392
5,Protein -> Niche,Edf1,CD309.KDR,0.151781405
5,Protein -> Niche,Edf1,CD326.Ep.CAM,0.35230275
5,Protein -> Niche,Edf1,CD41.ITGA2B,0.132621766
5,Protein -> Niche,Edf1,CD45.PTPRC,0.129864939
5,Protein -> Niche,Edf1,CD63,1
5,Protein -> Niche,Edf1,ESAM,0.105895388
5,Protein -> Niche,Edf1,ErythroidCells.LY76,0.33895658
5,Protein -> Niche,Edf1,FCER1A,0.111385242
5,Protein -> Niche,Edf1,Folate.Receptor,0.11256803
5,Protein -> Niche,Edf1,Ly.6A.E,0
5,Protein -> Niche,Edf1,MAdCAM.1,0.15741306
5,Protein -> Niche,Edf1,NK.1.1.KLRB1,0.351184056
5,Protein -> Niche,Edf1,Notch1,0.341381562
5,Protein -> Niche,Edf1,P2RY12,0.204561008
5,Protein -> Niche,Edf1,PanendothelialCellAntigen,0.219861386
5,Protein -> Niche,Edf1,SiglecH.SIGLEC,0.092604738
5,Protein -> Niche,Eif4e2,CD102.ICAM2,0.087047251
5,Protein -> Niche,Eif4e2,CD117.KIT,0.402990926
5,Protein -> Niche,Eif4e2,CD201.EPCR,0.072184791
5,Protein -> Niche,Eif4e2,CD304.NPR1,0.559449928
5,Protein -> Niche,Eif4e2,CD309.KDR,0.097585197
5,Protein -> Niche,Eif4e2,CD326.Ep.CAM,0.123765407
5,Protein -> Niche,Eif4e2,CD41.ITGA2B,0.052000723
5,Protein -> Niche,Eif4e2,CD45.PTPRC,0.040238138
5,Protein -> Niche,Eif4e2,CD63,1
5,Protein -> Niche,Eif4e2,ESAM,0.020073843
5,Protein -> Niche,Eif4e2,ErythroidCells.LY76,0.228324004
5,Protein -> Niche,Eif4e2,FCER1A,0.023724823
5,Protein -> Niche,Eif4e2,Folate.Receptor,0.085297716
5,Protein -> Niche,Eif4e2,Ly.6A.E,0
5,Protein -> Niche,Eif4e2,MAdCAM.1,0.100305587
5,Protein -> Niche,Eif4e2,NK.1.1.KLRB1,0.434376412
5,Protein -> Niche,Eif4e2,Notch1,0.35236695
5,Protein -> Niche,Eif4e2,P2RY12,0.222768034
5,Protein -> Niche,Eif4e2,PanendothelialCellAntigen,0.070340387
5,Protein -> Niche,Eif4e2,SiglecH.SIGLEC,0.038696484
5,Protein -> Niche,Gna13,CD102.ICAM2,0.41103378
5,Protein -> Niche,Gna13,CD117.KIT,1
5,Protein -> Niche,Gna13,CD201.EPCR,0.137032597
5,Protein -> Niche,Gna13,CD304.NPR1,0.143575875
5,Protein -> Niche,Gna13,CD309.KDR,0.431363612
5,Protein -> Niche,Gna13,CD326.Ep.CAM,0.497723775
5,Protein -> Niche,Gna13,CD41.ITGA2B,0.175059193
5,Protein -> Niche,Gna13,CD45.PTPRC,0.060304396
5,Protein -> Niche,Gna13,CD63,0.285967329
5,Protein -> Niche,Gna13,ESAM,0.007209241
5,Protein -> Niche,Gna13,ErythroidCells.LY76,0.691958096
5,Protein -> Niche,Gna13,FCER1A,0.367614115
5,Protein -> Niche,Gna13,Folate.Receptor,0.095062261
5,Protein -> Niche,Gna13,Ly.6A.E,0
5,Protein -> Niche,Gna13,MAdCAM.1,0.189507019
5,Protein -> Niche,Gna13,NK.1.1.KLRB1,0.524994732
5,Protein -> Niche,Gna13,Notch1,0.288408032
5,Protein -> Niche,Gna13,P2RY12,0.370416174
5,Protein -> Niche,Gna13,PanendothelialCellAntigen,0.138577933
5,Protein -> Niche,Gna13,SiglecH.SIGLEC,0.271726312
5,Protein -> Niche,Kdm6b,CD102.ICAM2,0.297006833
5,Protein -> Niche,Kdm6b,CD117.KIT,1
5,Protein -> Niche,Kdm6b,CD201.EPCR,0.13408485
5,Protein -> Niche,Kdm6b,CD304.NPR1,0.283724646
5,Protein -> Niche,Kdm6b,CD309.KDR,0.469795708
5,Protein -> Niche,Kdm6b,CD326.Ep.CAM,0.446058171
5,Protein -> Niche,Kdm6b,CD41.ITGA2B,0.112522078
5,Protein -> Niche,Kdm6b,CD45.PTPRC,0.061802341
5,Protein -> Niche,Kdm6b,CD63,0.567207212
5,Protein -> Niche,Kdm6b,ESAM,0.007030242
5,Protein -> Niche,Kdm6b,ErythroidCells.LY76,0.574788522
5,Protein -> Niche,Kdm6b,FCER1A,0.240095728
5,Protein -> Niche,Kdm6b,Folate.Receptor,0.133470886
5,Protein -> Niche,Kdm6b,Ly.6A.E,0
5,Protein -> Niche,Kdm6b,MAdCAM.1,0.05436654
5,Protein -> Niche,Kdm6b,NK.1.1.KLRB1,0.964549846
5,Protein -> Niche,Kdm6b,Notch1,0.515569793
5,Protein -> Niche,Kdm6b,P2RY12,0.537272048
5,Protein -> Niche,Kdm6b,PanendothelialCellAntigen,0.098762424
5,Protein -> Niche,Kdm6b,SiglecH.SIGLEC,0.23978319
5,Protein -> Niche,Mapk6,CD102.ICAM2,0.234240135
5,Protein -> Niche,Mapk6,CD117.KIT,1
5,Protein -> Niche,Mapk6,CD201.EPCR,0.013022929
5,Protein -> Niche,Mapk6,CD304.NPR1,0.196113936
5,Protein -> Niche,Mapk6,CD309.KDR,0.151195519
5,Protein -> Niche,Mapk6,CD326.Ep.CAM,0.097514956
5,Protein -> Niche,Mapk6,CD41.ITGA2B,0.056116139
5,Protein -> Niche,Mapk6,CD45.PTPRC,0.033788489
5,Protein -> Niche,Mapk6,CD63,0.359476266
5,Protein -> Niche,Mapk6,ESAM,0.045281756
5,Protein -> Niche,Mapk6,ErythroidCells.LY76,0.290677614
5,Protein -> Niche,Mapk6,FCER1A,0.091172833
5,Protein -> Niche,Mapk6,Folate.Receptor,0.116519766
5,Protein -> Niche,Mapk6,Ly.6A.E,0
5,Protein -> Niche,Mapk6,MAdCAM.1,0.174746973
5,Protein -> Niche,Mapk6,NK.1.1.KLRB1,0.411128633
5,Protein -> Niche,Mapk6,Notch1,0.254692639
5,Protein -> Niche,Mapk6,P2RY12,0.212775859
5,Protein -> Niche,Mapk6,PanendothelialCellAntigen,0.08421556
5,Protein -> Niche,Mapk6,SiglecH.SIGLEC,0.041538678
5,Protein -> Niche,Mif,CD102.ICAM2,0.214856148
5,Protein -> Niche,Mif,CD117.KIT,0.634678415
5,Protein -> Niche,Mif,CD201.EPCR,0.093720262
5,Protein -> Niche,Mif,CD304.NPR1,0.149434419
5,Protein -> Niche,Mif,CD309.KDR,0.821485974
5,Protein -> Niche,Mif,CD326.Ep.CAM,1
5,Protein -> Niche,Mif,CD41.ITGA2B,0.039914966
5,Protein -> Niche,Mif,CD45.PTPRC,0.013184165
5,Protein -> Niche,Mif,CD63,0.296249417
5,Protein -> Niche,Mif,ESAM,0.063108184
5,Protein -> Niche,Mif,ErythroidCells.LY76,0.607520184
5,Protein -> Niche,Mif,FCER1A,0.180584723
5,Protein -> Niche,Mif,Folate.Receptor,0.057419387
5,Protein -> Niche,Mif,Ly.6A.E,0
5,Protein -> Niche,Mif,MAdCAM.1,0.115913719
5,Protein -> Niche,Mif,NK.1.1.KLRB1,0.89634647
5,Protein -> Niche,Mif,Notch1,0.328693895
5,Protein -> Niche,Mif,P2RY12,0.570016101
5,Protein -> Niche,Mif,PanendothelialCellAntigen,0.091633126
5,Protein -> Niche,Mif,SiglecH.SIGLEC,0.161696703
5,Protein -> Niche,Mrps5,CD102.ICAM2,0.326017477
5,Protein -> Niche,Mrps5,CD117.KIT,0.833856431
5,Protein -> Niche,Mrps5,CD201.EPCR,0.098778752
5,Protein -> Niche,Mrps5,CD304.NPR1,0.646542566
5,Protein -> Niche,Mrps5,CD309.KDR,0.36152136
5,Protein -> Niche,Mrps5,CD326.Ep.CAM,0.250193121
5,Protein -> Niche,Mrps5,CD41.ITGA2B,0.212771047
5,Protein -> Niche,Mrps5,CD45.PTPRC,0.088605327
5,Protein -> Niche,Mrps5,CD63,1
5,Protein -> Niche,Mrps5,ESAM,0
5,Protein -> Niche,Mrps5,ErythroidCells.LY76,0.546327865
5,Protein -> Niche,Mrps5,FCER1A,0.33616088
5,Protein -> Niche,Mrps5,Folate.Receptor,0.054720904
5,Protein -> Niche,Mrps5,Ly.6A.E,0.012384705
5,Protein -> Niche,Mrps5,MAdCAM.1,0.17103054
5,Protein -> Niche,Mrps5,NK.1.1.KLRB1,0.471502277
5,Protein -> Niche,Mrps5,Notch1,0.486266885
5,Protein -> Niche,Mrps5,P2RY12,0.424051273
5,Protein -> Niche,Mrps5,PanendothelialCellAntigen,0.177190197
5,Protein -> Niche,Mrps5,SiglecH.SIGLEC,0.144125662
5,Protein -> Niche,Msl1,CD102.ICAM2,0.612127676
5,Protein -> Niche,Msl1,CD117.KIT,1
5,Protein -> Niche,Msl1,CD201.EPCR,0.135372845
5,Protein -> Niche,Msl1,CD304.NPR1,0.496970416
5,Protein -> Niche,Msl1,CD309.KDR,0.376025203
5,Protein -> Niche,Msl1,CD326.Ep.CAM,0.575292191
5,Protein -> Niche,Msl1,CD41.ITGA2B,0.212713438
5,Protein -> Niche,Msl1,CD45.PTPRC,0.151323606
5,Protein -> Niche,Msl1,CD63,0.910374832
5,Protein -> Niche,Msl1,ESAM,0.040959148
5,Protein -> Niche,Msl1,ErythroidCells.LY76,0.975573697
5,Protein -> Niche,Msl1,FCER1A,0.142169344
5,Protein -> Niche,Msl1,Folate.Receptor,0.145364473
5,Protein -> Niche,Msl1,Ly.6A.E,0
5,Protein -> Niche,Msl1,MAdCAM.1,0.266563904
5,Protein -> Niche,Msl1,NK.1.1.KLRB1,0.806640289
5,Protein -> Niche,Msl1,Notch1,0.383590062
5,Protein -> Niche,Msl1,P2RY12,0.41296614
5,Protein -> Niche,Msl1,PanendothelialCellAntigen,0.329291688
5,Protein -> Niche,Msl1,SiglecH.SIGLEC,0.247349796
5,Protein -> Niche,Napb,CD102.ICAM2,0.285312892
5,Protein -> Niche,Napb,CD117.KIT,1
5,Protein -> Niche,Napb,CD201.EPCR,0.045506315
5,Protein -> Niche,Napb,CD304.NPR1,0.105642519
5,Protein -> Niche,Napb,CD309.KDR,0.331493811
5,Protein -> Niche,Napb,CD326.Ep.CAM,0.339793031
5,Protein -> Niche,Napb,CD41.ITGA2B,0.004539601
5,Protein -> Niche,Napb,CD45.PTPRC,0.058969727
5,Protein -> Niche,Napb,CD63,0.216219731
5,Protein -> Niche,Napb,ESAM,0.047013008
5,Protein -> Niche,Napb,ErythroidCells.LY76,0.248105896
5,Protein -> Niche,Napb,FCER1A,0.141689404
5,Protein -> Niche,Napb,Folate.Receptor,0.092998858
5,Protein -> Niche,Napb,Ly.6A.E,0
5,Protein -> Niche,Napb,MAdCAM.1,0.224056188
5,Protein -> Niche,Napb,NK.1.1.KLRB1,0.42479937
5,Protein -> Niche,Napb,Notch1,0.337129334
5,Protein -> Niche,Napb,P2RY12,0.391459512
5,Protein -> Niche,Napb,PanendothelialCellAntigen,0.132201021
5,Protein -> Niche,Napb,SiglecH.SIGLEC,0.108175242
5,Protein -> Niche,Polr1b,CD102.ICAM2,0.279101757
5,Protein -> Niche,Polr1b,CD117.KIT,1
5,Protein -> Niche,Polr1b,CD201.EPCR,0.140061262
5,Protein -> Niche,Polr1b,CD304.NPR1,0.415355579
5,Protein -> Niche,Polr1b,CD309.KDR,0.290227456
5,Protein -> Niche,Polr1b,CD326.Ep.CAM,0.461394654
5,Protein -> Niche,Polr1b,CD41.ITGA2B,0.348155701
5,Protein -> Niche,Polr1b,CD45.PTPRC,0.043794545
5,Protein -> Niche,Polr1b,CD63,0.764755271
5,Protein -> Niche,Polr1b,ESAM,0.062680977
5,Protein -> Niche,Polr1b,ErythroidCells.LY76,0.870107984
5,Protein -> Niche,Polr1b,FCER1A,0.191791263
5,Protein -> Niche,Polr1b,Folate.Receptor,0.141365254
5,Protein -> Niche,Polr1b,Ly.6A.E,0
5,Protein -> Niche,Polr1b,MAdCAM.1,0.334771352
5,Protein -> Niche,Polr1b,NK.1.1.KLRB1,0.58984201
5,Protein -> Niche,Polr1b,Notch1,0.337231585
5,Protein -> Niche,Polr1b,P2RY12,0.327541137
5,Protein -> Niche,Polr1b,PanendothelialCellAntigen,0.364412995
5,Protein -> Niche,Polr1b,SiglecH.SIGLEC,0.055358601
5,Protein -> Niche,Pou4f1,CD102.ICAM2,0.36839948
5,Protein -> Niche,Pou4f1,CD117.KIT,1
5,Protein -> Niche,Pou4f1,CD201.EPCR,0.140876338
5,Protein -> Niche,Pou4f1,CD304.NPR1,0.313654181
5,Protein -> Niche,Pou4f1,CD309.KDR,0.619053916
5,Protein -> Niche,Pou4f1,CD326.Ep.CAM,0.629033448
5,Protein -> Niche,Pou4f1,CD41.ITGA2B,0.142502146
5,Protein -> Niche,Pou4f1,CD45.PTPRC,0.105237456
5,Protein -> Niche,Pou4f1,CD63,0.66419823
5,Protein -> Niche,Pou4f1,ESAM,0.054812282
5,Protein -> Niche,Pou4f1,ErythroidCells.LY76,0.599263363
5,Protein -> Niche,Pou4f1,FCER1A,0.211855232
5,Protein -> Niche,Pou4f1,Folate.Receptor,0.187615281
5,Protein -> Niche,Pou4f1,Ly.6A.E,0
5,Protein -> Niche,Pou4f1,MAdCAM.1,0.193532285
5,Protein -> Niche,Pou4f1,NK.1.1.KLRB1,0.707488961
5,Protein -> Niche,Pou4f1,Notch1,0.586000475
5,Protein -> Niche,Pou4f1,P2RY12,0.419383553
5,Protein -> Niche,Pou4f1,PanendothelialCellAntigen,0.222410589
5,Protein -> Niche,Pou4f1,SiglecH.SIGLEC,0.264562451
5,Protein -> Niche,Rnd3,CD102.ICAM2,0.288685012
5,Protein -> Niche,Rnd3,CD117.KIT,1
5,Protein -> Niche,Rnd3,CD201.EPCR,0.047684869
5,Protein -> Niche,Rnd3,CD304.NPR1,0.102246091
5,Protein -> Niche,Rnd3,CD309.KDR,0.283537892
5,Protein -> Niche,Rnd3,CD326.Ep.CAM,0.212859741
5,Protein -> Niche,Rnd3,CD41.ITGA2B,0.087917058
5,Protein -> Niche,Rnd3,CD45.PTPRC,0.044028242
5,Protein -> Niche,Rnd3,CD63,0.306583095
5,Protein -> Niche,Rnd3,ESAM,0.044848645
5,Protein -> Niche,Rnd3,ErythroidCells.LY76,0.251563604
5,Protein -> Niche,Rnd3,FCER1A,0.086568814
5,Protein -> Niche,Rnd3,Folate.Receptor,0.13635948
5,Protein -> Niche,Rnd3,Ly.6A.E,0
5,Protein -> Niche,Rnd3,MAdCAM.1,0.130330608
5,Protein -> Niche,Rnd3,NK.1.1.KLRB1,0.469473863
5,Protein -> Niche,Rnd3,Notch1,0.387157565
5,Protein -> Niche,Rnd3,P2RY12,0.429025491
5,Protein -> Niche,Rnd3,PanendothelialCellAntigen,0.159379665
5,Protein -> Niche,Rnd3,SiglecH.SIGLEC,0.08341915
5,Protein -> Niche,Slc1a3,CD102.ICAM2,0.42862993
5,Protein -> Niche,Slc1a3,CD117.KIT,1
5,Protein -> Niche,Slc1a3,CD201.EPCR,0.097513149
5,Protein -> Niche,Slc1a3,CD304.NPR1,0.168460035
5,Protein -> Niche,Slc1a3,CD309.KDR,0.719609567
5,Protein -> Niche,Slc1a3,CD326.Ep.CAM,0.838851907
5,Protein -> Niche,Slc1a3,CD41.ITGA2B,0.021072454
5,Protein -> Niche,Slc1a3,CD45.PTPRC,0.050309625
5,Protein -> Niche,Slc1a3,CD63,0.565413013
5,Protein -> Niche,Slc1a3,ESAM,0.076770441
5,Protein -> Niche,Slc1a3,ErythroidCells.LY76,0.72276576
5,Protein -> Niche,Slc1a3,FCER1A,0.298431454
5,Protein -> Niche,Slc1a3,Folate.Receptor,0.124367812
5,Protein -> Niche,Slc1a3,Ly.6A.E,0
5,Protein -> Niche,Slc1a3,MAdCAM.1,0.133256408
5,Protein -> Niche,Slc1a3,NK.1.1.KLRB1,0.747600356
5,Protein -> Niche,Slc1a3,Notch1,0.279271499
5,Protein -> Niche,Slc1a3,P2RY12,0.48791612
5,Protein -> Niche,Slc1a3,PanendothelialCellAntigen,0.139345539
5,Protein -> Niche,Slc1a3,SiglecH.SIGLEC,0.214393969
5,Protein -> Niche,Slc25a39,CD102.ICAM2,0.305706305
5,Protein -> Niche,Slc25a39,CD117.KIT,1
5,Protein -> Niche,Slc25a39,CD201.EPCR,0.045342746
5,Protein -> Niche,Slc25a39,CD304.NPR1,0.100434903
5,Protein -> Niche,Slc25a39,CD309.KDR,0.271943506
5,Protein -> Niche,Slc25a39,CD326.Ep.CAM,0.389355835
5,Protein -> Niche,Slc25a39,CD41.ITGA2B,0.161125244
5,Protein -> Niche,Slc25a39,CD45.PTPRC,0
5,Protein -> Niche,Slc25a39,CD63,0.157323274
5,Protein -> Niche,Slc25a39,ESAM,0.053120908
5,Protein -> Niche,Slc25a39,ErythroidCells.LY76,0.364703506
5,Protein -> Niche,Slc25a39,FCER1A,0.057942904
5,Protein -> Niche,Slc25a39,Folate.Receptor,0.104960377
5,Protein -> Niche,Slc25a39,Ly.6A.E,0.008468912
5,Protein -> Niche,Slc25a39,MAdCAM.1,0.107098722
5,Protein -> Niche,Slc25a39,NK.1.1.KLRB1,0.435689969
5,Protein -> Niche,Slc25a39,Notch1,0.219838771
5,Protein -> Niche,Slc25a39,P2RY12,0.312294245
5,Protein -> Niche,Slc25a39,PanendothelialCellAntigen,0.18499712
5,Protein -> Niche,Slc25a39,SiglecH.SIGLEC,0.051247875
5,Protein -> Niche,Tagln3,CD102.ICAM2,0.304202485
5,Protein -> Niche,Tagln3,CD117.KIT,1
5,Protein -> Niche,Tagln3,CD201.EPCR,0.026459819
5,Protein -> Niche,Tagln3,CD304.NPR1,0.038432626
5,Protein -> Niche,Tagln3,CD309.KDR,0.192785112
5,Protein -> Niche,Tagln3,CD326.Ep.CAM,0.163851217
5,Protein -> Niche,Tagln3,CD41.ITGA2B,0.097699739
5,Protein -> Niche,Tagln3,CD45.PTPRC,0.028905881
5,Protein -> Niche,Tagln3,CD63,0.087321853
5,Protein -> Niche,Tagln3,ESAM,0.025710637
5,Protein -> Niche,Tagln3,ErythroidCells.LY76,0.258821939
5,Protein -> Niche,Tagln3,FCER1A,0.079986393
5,Protein -> Niche,Tagln3,Folate.Receptor,0.124759226
5,Protein -> Niche,Tagln3,Ly.6A.E,0
5,Protein -> Niche,Tagln3,MAdCAM.1,0.205211556
5,Protein -> Niche,Tagln3,NK.1.1.KLRB1,0.461062094
5,Protein -> Niche,Tagln3,Notch1,0.286627851
5,Protein -> Niche,Tagln3,P2RY12,0.293938192
5,Protein -> Niche,Tagln3,PanendothelialCellAntigen,0.137890147
5,Protein -> Niche,Tagln3,SiglecH.SIGLEC,0.068333479
5,Protein -> Niche,Tbx1,CD102.ICAM2,0.631976956
5,Protein -> Niche,Tbx1,CD117.KIT,1
5,Protein -> Niche,Tbx1,CD201.EPCR,0.035661675
5,Protein -> Niche,Tbx1,CD304.NPR1,0.283251284
5,Protein -> Niche,Tbx1,CD309.KDR,0.64522692
5,Protein -> Niche,Tbx1,CD326.Ep.CAM,0.481787087
5,Protein -> Niche,Tbx1,CD41.ITGA2B,0.169211973
5,Protein -> Niche,Tbx1,CD45.PTPRC,0
5,Protein -> Niche,Tbx1,CD63,0.320331302
5,Protein -> Niche,Tbx1,ESAM,0.035183201
5,Protein -> Niche,Tbx1,ErythroidCells.LY76,0.880798041
5,Protein -> Niche,Tbx1,FCER1A,0.567429465
5,Protein -> Niche,Tbx1,Folate.Receptor,0.11256704
5,Protein -> Niche,Tbx1,Ly.6A.E,0.013436242
5,Protein -> Niche,Tbx1,MAdCAM.1,0.173208377
5,Protein -> Niche,Tbx1,NK.1.1.KLRB1,0.225776252
5,Protein -> Niche,Tbx1,Notch1,0.216155419
5,Protein -> Niche,Tbx1,P2RY12,0.309984612
5,Protein -> Niche,Tbx1,PanendothelialCellAntigen,0.1307795
5,Protein -> Niche,Tbx1,SiglecH.SIGLEC,0.232719219
5,Protein -> Niche,Ubn2,CD102.ICAM2,0.266049691
5,Protein -> Niche,Ubn2,CD117.KIT,0.838956843
5,Protein -> Niche,Ubn2,CD201.EPCR,0.101679171
5,Protein -> Niche,Ubn2,CD304.NPR1,0.483572305
5,Protein -> Niche,Ubn2,CD309.KDR,0.333230428
5,Protein -> Niche,Ubn2,CD326.Ep.CAM,0.187835545
5,Protein -> Niche,Ubn2,CD41.ITGA2B,0.131721498
5,Protein -> Niche,Ubn2,CD45.PTPRC,0.092429064
5,Protein -> Niche,Ubn2,CD63,1
5,Protein -> Niche,Ubn2,ESAM,0.062312133
5,Protein -> Niche,Ubn2,ErythroidCells.LY76,0.339340076
5,Protein -> Niche,Ubn2,FCER1A,0.178446339
5,Protein -> Niche,Ubn2,Folate.Receptor,0.191557744
5,Protein -> Niche,Ubn2,Ly.6A.E,0
5,Protein -> Niche,Ubn2,MAdCAM.1,0.086283533
5,Protein -> Niche,Ubn2,NK.1.1.KLRB1,0.497799772
5,Protein -> Niche,Ubn2,Notch1,0.592758867
5,Protein -> Niche,Ubn2,P2RY12,0.546958761
5,Protein -> Niche,Ubn2,PanendothelialCellAntigen,0.207205948
5,Protein -> Niche,Ubn2,SiglecH.SIGLEC,0.119643027
5,Protein -> Niche,Zcchc12,CD102.ICAM2,0.188784947
5,Protein -> Niche,Zcchc12,CD117.KIT,0.681096128
5,Protein -> Niche,Zcchc12,CD201.EPCR,0.206662611
5,Protein -> Niche,Zcchc12,CD304.NPR1,0.485515073
5,Protein -> Niche,Zcchc12,CD309.KDR,0.197071805
5,Protein -> Niche,Zcchc12,CD326.Ep.CAM,0.223639908
5,Protein -> Niche,Zcchc12,CD41.ITGA2B,0.110853556
5,Protein -> Niche,Zcchc12,CD45.PTPRC,0
5,Protein -> Niche,Zcchc12,CD63,1
5,Protein -> Niche,Zcchc12,ESAM,0.062737258
5,Protein -> Niche,Zcchc12,ErythroidCells.LY76,0.303887208
5,Protein -> Niche,Zcchc12,FCER1A,0.153480717
5,Protein -> Niche,Zcchc12,Folate.Receptor,0.150737649
5,Protein -> Niche,Zcchc12,Ly.6A.E,0.065693843
5,Protein -> Niche,Zcchc12,MAdCAM.1,0.182570661
5,Protein -> Niche,Zcchc12,NK.1.1.KLRB1,0.419266832
5,Protein -> Niche,Zcchc12,Notch1,0.411530043
5,Protein -> Niche,Zcchc12,P2RY12,0.294992717
5,Protein -> Niche,Zcchc12,PanendothelialCellAntigen,0.217446315
5,Protein -> Niche,Zcchc12,SiglecH.SIGLEC,0.063831373
5,Protein -> Niche,Zfp157,CD102.ICAM2,0.19274262
5,Protein -> Niche,Zfp157,CD117.KIT,0.857519985
5,Protein -> Niche,Zfp157,CD201.EPCR,0.1119941
5,Protein -> Niche,Zfp157,CD304.NPR1,0.490335623
5,Protein -> Niche,Zfp157,CD309.KDR,0.170439299
5,Protein -> Niche,Zfp157,CD326.Ep.CAM,0.392689178
5,Protein -> Niche,Zfp157,CD41.ITGA2B,0.089886549
5,Protein -> Niche,Zfp157,CD45.PTPRC,0.034062244
5,Protein -> Niche,Zfp157,CD63,1
5,Protein -> Niche,Zfp157,ESAM,0
5,Protein -> Niche,Zfp157,ErythroidCells.LY76,0.544225595
5,Protein -> Niche,Zfp157,FCER1A,0.146369273
5,Protein -> Niche,Zfp157,Folate.Receptor,0.096996771
5,Protein -> Niche,Zfp157,Ly.6A.E,0.139387079
5,Protein -> Niche,Zfp157,MAdCAM.1,0.185787038
5,Protein -> Niche,Zfp157,NK.1.1.KLRB1,0.486101551
5,Protein -> Niche,Zfp157,Notch1,0.354960772
5,Protein -> Niche,Zfp157,P2RY12,0.236824332
5,Protein -> Niche,Zfp157,PanendothelialCellAntigen,0.124225058
5,Protein -> Niche,Zfp157,SiglecH.SIGLEC,0.110749312
6,Protein -> Niche,Adgrl2,CD102.ICAM2,0.451101437
6,Protein -> Niche,Adgrl2,CD117.KIT,1
6,Protein -> Niche,Adgrl2,CD304.NPR1,0.318842719
6,Protein -> Niche,Adgrl2,CD309.KDR,0.117871985
6,Protein -> Niche,Adgrl2,CD326.Ep.CAM,0.287437912
6,Protein -> Niche,Adgrl2,CD41.ITGA2B,0.081149974
6,Protein -> Niche,Adgrl2,CD45.PTPRC,0.024795777
6,Protein -> Niche,Adgrl2,CD49d.ITGA4,0.178122287
6,Protein -> Niche,Adgrl2,CD55,0.143476476
6,Protein -> Niche,Adgrl2,CD63,0.41139998
6,Protein -> Niche,Adgrl2,ESAM,0.018579264
6,Protein -> Niche,Adgrl2,ErythroidCells.LY76,0.412273267
6,Protein -> Niche,Adgrl2,FCER1A,0.057374987
6,Protein -> Niche,Adgrl2,Folate.Receptor,0.15525232
6,Protein -> Niche,Adgrl2,Ly.6A.E,0
6,Protein -> Niche,Adgrl2,MAdCAM.1,0.087336371
6,Protein -> Niche,Adgrl2,NK.1.1.KLRB1,0.449852028
6,Protein -> Niche,Adgrl2,Notch1,0.052738598
6,Protein -> Niche,Adgrl2,P2RY12,0.045082846
6,Protein -> Niche,Adgrl2,PanendothelialCellAntigen,0.113544584
6,Protein -> Niche,Cand2,CD102.ICAM2,0.282446332
6,Protein -> Niche,Cand2,CD117.KIT,1
6,Protein -> Niche,Cand2,CD304.NPR1,0.218683523
6,Protein -> Niche,Cand2,CD309.KDR,0.142745476
6,Protein -> Niche,Cand2,CD326.Ep.CAM,0.542317087
6,Protein -> Niche,Cand2,CD41.ITGA2B,0.041797317
6,Protein -> Niche,Cand2,CD45.PTPRC,0
6,Protein -> Niche,Cand2,CD49d.ITGA4,0.118027551
6,Protein -> Niche,Cand2,CD55,0.095605448
6,Protein -> Niche,Cand2,CD63,0.406436719
6,Protein -> Niche,Cand2,ESAM,0.025255185
6,Protein -> Niche,Cand2,ErythroidCells.LY76,0.281167038
6,Protein -> Niche,Cand2,FCER1A,0.068291072
6,Protein -> Niche,Cand2,Folate.Receptor,0.089427557
6,Protein -> Niche,Cand2,Ly.6A.E,0.004279914
6,Protein -> Niche,Cand2,MAdCAM.1,0.065833297
6,Protein -> Niche,Cand2,NK.1.1.KLRB1,0.652270339
6,Protein -> Niche,Cand2,Notch1,0.075033934
6,Protein -> Niche,Cand2,P2RY12,0.152119227
6,Protein -> Niche,Cand2,PanendothelialCellAntigen,0.084669717
6,Protein -> Niche,Ccdc34,CD102.ICAM2,0.670832078
6,Protein -> Niche,Ccdc34,CD117.KIT,0.94875845
6,Protein -> Niche,Ccdc34,CD304.NPR1,0.625638873
6,Protein -> Niche,Ccdc34,CD309.KDR,0.260364948
6,Protein -> Niche,Ccdc34,CD326.Ep.CAM,0.359131362
6,Protein -> Niche,Ccdc34,CD41.ITGA2B,0.220108274
6,Protein -> Niche,Ccdc34,CD45.PTPRC,0.105620897
6,Protein -> Niche,Ccdc34,CD49d.ITGA4,0.167925711
6,Protein -> Niche,Ccdc34,CD55,0.346003911
6,Protein -> Niche,Ccdc34,CD63,0.645570698
6,Protein -> Niche,Ccdc34,ESAM,0.107983355
6,Protein -> Niche,Ccdc34,ErythroidCells.LY76,1
